trace_id,time,station_id,lifecycle:transition,concept:name,org:resource,lifecycle
93-p93,2025-09-05T13:33:48.915597,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
101-p101,2025-09-05T13:33:49.058767,station22,assign,station22,station22_LOAD,station22_LOAD
100-p100,2025-09-05T13:33:49.653221,station31,start,station31,station31_PROCESS,station31_PROCESS
102-p102,2025-09-05T13:33:50.012383,corner2,start,corner2,corner2_START,corner2_START
98-p98,2025-09-05T13:33:50.479949,station51,start,station51,station51_PROCESS,station51_PROCESS
102-p102,2025-09-05T13:33:52.262374,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
101-p101,2025-09-05T13:33:52.320616,station22,start,station22,station22_PROCESS,station22_PROCESS
91-p91,2025-09-05T13:33:56.287436,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
89-p89,2025-09-05T13:33:56.323842,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
86-p86,2025-09-05T13:33:56.641841,corner1,start,corner1,corner1_RETURN,corner1_RETURN
91-p91,2025-09-05T13:33:56.749220,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
86-p86,2025-09-05T13:33:57.183537,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
102-p102,2025-09-05T13:33:57.303399,station11,assign,station11,station11_LOAD,station11_LOAD
96-p96,2025-09-05T13:33:57.578396,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
86-p86,2025-09-05T13:33:58.537932,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
91-p91,2025-09-05T13:33:59.696090,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
102-p102,2025-09-05T13:34:00.774173,station11,start,station11,station11_PROCESS,station11_PROCESS
96-p96,2025-09-05T13:34:01.015245,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
91-p91,2025-09-05T13:34:01.221013,station52,assign,station52,station52_LOAD,station52_LOAD
97-p97,2025-09-05T13:34:01.850115,station41,assign,station41,station41_LOAD,station41_LOAD
96-p96,2025-09-05T13:34:02.586777,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
91-p91,2025-09-05T13:34:04.729863,station52,start,station52,station52_PROCESS,station52_PROCESS
97-p97,2025-09-05T13:34:05.360666,station41,start,station41,station41_PROCESS,station41_PROCESS
96-p96,2025-09-05T13:34:06.005753,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
100-p100,2025-09-05T13:34:06.186810,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
96-p96,2025-09-05T13:34:07.482556,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
86-p86,2025-09-05T13:34:07.529623,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
96-p96,2025-09-05T13:34:10.888619,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
82-p82,2025-09-05T13:34:12.151596,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
93-p93,2025-09-05T13:34:12.887936,station61,assign,station61,station61_LOAD,station61_LOAD
97-p97,2025-09-05T13:34:13.591059,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
100-p100,2025-09-05T13:34:14.419400,station41,assign,station41,station41_LOAD,station41_LOAD
82-p82,2025-09-05T13:34:14.652371,station71,assign,station71,station71_LOAD,station71_LOAD
93-p93,2025-09-05T13:34:16.286377,station61,start,station61,station61_PROCESS,station61_PROCESS
102-p102,2025-09-05T13:34:16.847790,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
98-p98,2025-09-05T13:34:17.460108,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
100-p100,2025-09-05T13:34:17.919225,station41,start,station41,station41_PROCESS,station41_PROCESS
82-p82,2025-09-05T13:34:17.936625,station71,start,station71,station71_PROCESS,station71_PROCESS
98-p98,2025-09-05T13:34:18.273862,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
95-p95,2025-09-05T13:34:18.740842,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
97-p97,2025-09-05T13:34:19.101902,station51,assign,station51,station51_LOAD,station51_LOAD
102-p102,2025-09-05T13:34:19.929002,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
103-p103,2025-09-05T13:34:20.346474,corner2,start,corner2,corner2_START,corner2_START
98-p98,2025-09-05T13:34:20.777604,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
95-p95,2025-09-05T13:34:22.147232,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
103-p103,2025-09-05T13:34:22.595832,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
97-p97,2025-09-05T13:34:22.623284,station51,start,station51,station51_PROCESS,station51_PROCESS
102-p102,2025-09-05T13:34:23.238177,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
95-p95,2025-09-05T13:34:23.709573,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
102-p102,2025-09-05T13:34:24.908488,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
82-p82,2025-09-05T13:34:26.622352,corner1,start,corner1,corner1_RETURN,corner1_RETURN
95-p95,2025-09-05T13:34:27.122948,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
82-p82,2025-09-05T13:34:27.149355,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
103-p103,2025-09-05T13:34:27.721711,station11,assign,station11,station11_LOAD,station11_LOAD
102-p102,2025-09-05T13:34:28.226710,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
82-p82,2025-09-05T13:34:28.524729,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
100-p100,2025-09-05T13:34:28.861238,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
100-p100,2025-09-05T13:34:29.481902,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
94-p94,2025-09-05T13:34:30.312275,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
103-p103,2025-09-05T13:34:31.116215,station11,start,station11,station11_PROCESS,station11_PROCESS
91-p91,2025-09-05T13:34:31.933143,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
100-p100,2025-09-05T13:34:32.278186,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
95-p95,2025-09-05T13:34:32.761154,station52,assign,station52,station52_LOAD,station52_LOAD
94-p94,2025-09-05T13:34:33.723133,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
89-p89,2025-09-05T13:34:34.547782,station41,assign,station41,station41_LOAD,station41_LOAD
94-p94,2025-09-05T13:34:35.292767,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
95-p95,2025-09-05T13:34:36.340908,station52,start,station52,station52_PROCESS,station52_PROCESS
100-p100,2025-09-05T13:34:37.172748,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
82-p82,2025-09-05T13:34:37.354159,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
101-p101,2025-09-05T13:34:37.415550,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
89-p89,2025-09-05T13:34:38.013938,station41,start,station41,station41_PROCESS,station41_PROCESS
94-p94,2025-09-05T13:34:38.691836,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
96-p96,2025-09-05T13:34:39.351639,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
100-p100,2025-09-05T13:34:40.579175,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
94-p94,2025-09-05T13:34:41.410794,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
93-p93,2025-09-05T13:34:41.978112,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
101-p101,2025-09-05T13:34:42.365172,station31,assign,station31,station31_LOAD,station31_LOAD
91-p91,2025-09-05T13:34:42.743966,station61,assign,station61,station61_LOAD,station61_LOAD
96-p96,2025-09-05T13:34:42.777105,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
94-p94,2025-09-05T13:34:44.727175,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
93-p93,2025-09-05T13:34:44.762542,station71,assign,station71,station71_LOAD,station71_LOAD
101-p101,2025-09-05T13:34:45.599175,station31,start,station31,station31_PROCESS,station31_PROCESS
91-p91,2025-09-05T13:34:46.170389,station61,start,station61,station61_PROCESS,station61_PROCESS
103-p103,2025-09-05T13:34:47.135669,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
93-p93,2025-09-05T13:34:48.077714,station71,start,station71,station71_PROCESS,station71_PROCESS
97-p97,2025-09-05T13:34:49.416250,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
89-p89,2025-09-05T13:34:49.757441,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
97-p97,2025-09-05T13:34:50.202592,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
98-p98,2025-09-05T13:34:50.626715,station41,assign,station41,station41_LOAD,station41_LOAD
104-p104,2025-09-05T13:34:50.680653,corner2,start,corner2,corner2_START,corner2_START
96-p96,2025-09-05T13:34:51.047602,station51,assign,station51,station51_LOAD,station51_LOAD
99-p99,2025-09-05T13:34:52.313271,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
99-p99,2025-09-05T13:34:52.607555,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
97-p97,2025-09-05T13:34:52.745995,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
104-p104,2025-09-05T13:34:52.918644,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
103-p103,2025-09-05T13:34:53.446933,station21,assign,station21,station21_LOAD,station21_LOAD
98-p98,2025-09-05T13:34:54.148787,station41,start,station41,station41_PROCESS,station41_PROCESS
96-p96,2025-09-05T13:34:54.499724,station51,start,station51,station51_PROCESS,station51_PROCESS
93-p93,2025-09-05T13:34:54.818584,corner1,start,corner1,corner1_RETURN,corner1_RETURN
89-p89,2025-09-05T13:34:55.339454,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
93-p93,2025-09-05T13:34:55.355555,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
99-p99,2025-09-05T13:34:55.642377,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
93-p93,2025-09-05T13:34:56.716991,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
103-p103,2025-09-05T13:34:56.870863,station21,start,station21,station21_PROCESS,station21_PROCESS
102-p102,2025-09-05T13:34:57.698460,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
104-p104,2025-09-05T13:34:58.003698,station11,assign,station11,station11_LOAD,station11_LOAD
89-p89,2025-09-05T13:34:58.768152,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
102-p102,2025-09-05T13:35:01.027091,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
104-p104,2025-09-05T13:35:01.415810,station11,start,station11,station11_PROCESS,station11_PROCESS
101-p101,2025-09-05T13:35:01.952276,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
98-p98,2025-09-05T13:35:02.038901,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
98-p98,2025-09-05T13:35:02.403654,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
99-p99,2025-09-05T13:35:02.699863,station31,assign,station31,station31_LOAD,station31_LOAD
102-p102,2025-09-05T13:35:02.874289,station22,assign,station22,station22_LOAD,station22_LOAD
95-p95,2025-09-05T13:35:03.407706,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
101-p101,2025-09-05T13:35:04.128112,station41,assign,station41,station41_LOAD,station41_LOAD
89-p89,2025-09-05T13:35:04.263410,station52,assign,station52,station52_LOAD,station52_LOAD
98-p98,2025-09-05T13:35:05.469885,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
93-p93,2025-09-05T13:35:05.623975,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
99-p99,2025-09-05T13:35:06.036046,station31,start,station31,station31_PROCESS,station31_PROCESS
102-p102,2025-09-05T13:35:06.200267,station22,start,station22,station22_PROCESS,station22_PROCESS
101-p101,2025-09-05T13:35:07.551039,station41,start,station41,station41_PROCESS,station41_PROCESS
89-p89,2025-09-05T13:35:07.884220,station52,start,station52,station52_PROCESS,station52_PROCESS
98-p98,2025-09-05T13:35:08.727181,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
100-p100,2025-09-05T13:35:09.253676,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
91-p91,2025-09-05T13:35:11.971522,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
98-p98,2025-09-05T13:35:12.114120,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
100-p100,2025-09-05T13:35:12.661106,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
97-p97,2025-09-05T13:35:12.808680,station61_pass,start,station61_pass,station61_pass_PASS,station61_pass_PASS
100-p100,2025-09-05T13:35:14.246108,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
91-p91,2025-09-05T13:35:14.488809,station71,assign,station71,station71_LOAD,station71_LOAD
97-p97,2025-09-05T13:35:16.110821,station61_pass,complete,station61_pass,station61_pass_TRANSFER,station61_pass_TRANSFER
95-p95,2025-09-05T13:35:16.858170,station61,assign,station61,station61_LOAD,station61_LOAD
104-p104,2025-09-05T13:35:17.575422,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
100-p100,2025-09-05T13:35:17.644206,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
91-p91,2025-09-05T13:35:17.785177,station71,start,station71,station71_PROCESS,station71_PROCESS
100-p100,2025-09-05T13:35:19.234418,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
101-p101,2025-09-05T13:35:19.917611,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
95-p95,2025-09-05T13:35:20.265983,station61,start,station61,station61_PROCESS,station61_PROCESS
104-p104,2025-09-05T13:35:20.549258,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
94-p94,2025-09-05T13:35:20.735018,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
105-p105,2025-09-05T13:35:20.854848,corner2,start,corner2,corner2_START,corner2_START
99-p99,2025-09-05T13:35:22.012475,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
100-p100,2025-09-05T13:35:22.555699,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
105-p105,2025-09-05T13:35:23.087402,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
104-p104,2025-09-05T13:35:23.868433,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
94-p94,2025-09-05T13:35:24.136573,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
96-p96,2025-09-05T13:35:24.530123,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
99-p99,2025-09-05T13:35:24.960463,station41,assign,station41,station41_LOAD,station41_LOAD
91-p91,2025-09-05T13:35:25.200847,corner1,start,corner1,corner1_RETURN,corner1_RETURN
96-p96,2025-09-05T13:35:25.440288,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
91-p91,2025-09-05T13:35:25.702171,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
104-p104,2025-09-05T13:35:25.709131,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
101-p101,2025-09-05T13:35:26.281390,station51,assign,station51,station51_LOAD,station51_LOAD
97-p97,2025-09-05T13:35:26.552101,station71,assign,station71,station71_LOAD,station71_LOAD
91-p91,2025-09-05T13:35:27.092319,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
96-p96,2025-09-05T13:35:27.841929,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
105-p105,2025-09-05T13:35:28.177876,station11,assign,station11,station11_LOAD,station11_LOAD
99-p99,2025-09-05T13:35:28.338393,station41,start,station41,station41_PROCESS,station41_PROCESS
104-p104,2025-09-05T13:35:29.027662,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
101-p101,2025-09-05T13:35:29.750879,station51,start,station51,station51_PROCESS,station51_PROCESS
97-p97,2025-09-05T13:35:29.943346,station71,start,station71,station71_PROCESS,station71_PROCESS
94-p94,2025-09-05T13:35:30.579240,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
105-p105,2025-09-05T13:35:31.625222,station11,start,station11,station11_PROCESS,station11_PROCESS
94-p94,2025-09-05T13:35:33.995355,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
89-p89,2025-09-05T13:35:34.940128,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
99-p99,2025-09-05T13:35:35.732595,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
94-p94,2025-09-05T13:35:35.761504,station52,assign,station52,station52_LOAD,station52_LOAD
91-p91,2025-09-05T13:35:35.880152,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
